date,market_id,market,stage,channel_id,channel,channel_group,spend,impressions,new_rider_signups,ride_requests,completed_rides,incremental_rides,incremental_rides_per_100_driver_hours,roi,supply_coverage_pct,rider_repeat_rate_pct
2026-02-03,MKT-HOU,Gulf Launch,Launch,rider_referral,Rider referral,Referral,289,19597,301,104,54,29,1.3,0.726,55.0,61.0
2026-02-03,MKT-HOU,Gulf Launch,Launch,vehicle_exterior,Vehicle exterior ads,Field marketing,1928,127924,741,245,109,77,3.45,-0.189,55.0,61.0
2026-02-03,MKT-HOU,Gulf Launch,Launch,in_vehicle,In-vehicle cards,Field marketing,485,32483,291,130,67,42,1.88,0.728,55.0,61.0
2026-02-03,MKT-HOU,Gulf Launch,Launch,welcome_drip,Welcome drip,Lifecycle,59,2781,47,17,10,6,0.27,1.001,55.0,61.0
2026-02-03,MKT-HOU,Gulf Launch,Launch,winback_drip,Winback drip,Lifecycle,21,1265,22,6,3,1,0.04,-0.105,55.0,61.0
2026-02-03,MKT-DFW,North Texas Launch,Launch,paid_search,Paid search,Paid media,787,52523,392,99,52,31,1.47,-0.316,52.0,64.0
2026-02-03,MKT-DFW,North Texas Launch,Launch,paid_social,Paid social,Paid media,1099,72882,477,184,83,44,2.08,-0.173,52.0,64.0
2026-02-03,MKT-DFW,North Texas Launch,Launch,organic_social,Organic social,Organic,69,3739,38,10,5,3,0.14,-0.317,52.0,64.0
2026-02-03,MKT-DFW,North Texas Launch,Launch,driver_referral,Driver referral,Referral,120,9114,51,22,11,5,0.24,-0.089,52.0,64.0
2026-02-03,MKT-DFW,North Texas Launch,Launch,rider_referral,Rider referral,Referral,454,23898,408,163,74,44,2.08,0.917,52.0,64.0
2026-02-03,MKT-DFW,North Texas Launch,Launch,vehicle_exterior,Vehicle exterior ads,Field marketing,769,72552,846,286,121,57,2.7,0.265,52.0,64.0
2026-02-03,MKT-DFW,North Texas Launch,Launch,in_vehicle,In-vehicle cards,Field marketing,1015,94938,1348,541,230,153,7.23,1.675,52.0,64.0
2026-02-03,MKT-DFW,North Texas Launch,Launch,welcome_drip,Welcome drip,Lifecycle,63,5690,56,21,11,6,0.28,0.617,52.0,64.0
2026-02-03,MKT-DFW,North Texas Launch,Launch,winback_drip,Winback drip,Lifecycle,47,3811,58,15,6,3,0.14,0.252,52.0,64.0
2026-02-03,MKT-ATL,Southeast Launch,Launch,paid_search,Paid search,Paid media,1521,94325,1120,294,118,66,3.3,-0.17,49.0,58.0
2026-02-03,MKT-ATL,Southeast Launch,Launch,paid_social,Paid social,Paid media,1090,76554,1084,459,179,100,5.01,0.887,49.0,58.0
2026-02-03,MKT-ATL,Southeast Launch,Launch,organic_social,Organic social,Organic,129,7554,30,9,4,1,0.05,-0.858,49.0,58.0
2026-02-03,MKT-ATL,Southeast Launch,Launch,driver_referral,Driver referral,Referral,275,21155,269,99,45,21,1.05,0.187,49.0,58.0
2026-02-03,MKT-ATL,Southeast Launch,Launch,rider_referral,Rider referral,Referral,356,21806,358,135,64,33,1.65,0.8,49.0,58.0
2026-02-03,MKT-ATL,Southeast Launch,Launch,vehicle_exterior,Vehicle exterior ads,Field marketing,1014,94524,1064,474,240,127,6.36,1.17,49.0,58.0
2026-02-03,MKT-ATL,Southeast Launch,Launch,in_vehicle,In-vehicle cards,Field marketing,816,46723,682,168,83,60,3.0,0.24,49.0,58.0
2026-02-03,MKT-ATL,Southeast Launch,Launch,welcome_drip,Welcome drip,Lifecycle,74,3368,34,10,4,2,0.1,-0.515,49.0,58.0
2026-02-03,MKT-ATL,Southeast Launch,Launch,winback_drip,Winback drip,Lifecycle,58,3906,67,21,11,6,0.3,1.033,49.0,58.0
2026-02-03,MKT-GSO,Triad Local,Emerging,paid_search,Paid search,Paid media,1316,53155,539,170,102,68,3.76,0.125,66.0,77.0
2026-02-03,MKT-GSO,Triad Local,Emerging,paid_social,Paid social,Paid media,1645,108594,873,259,159,87,4.81,0.085,66.0,77.0
2026-02-03,MKT-GSO,Triad Local,Emerging,organic_social,Organic social,Organic,31,1672,13,2,1,0,0.0,-1.0,66.0,77.0
2026-02-03,MKT-GSO,Triad Local,Emerging,driver_referral,Driver referral,Referral,247,10688,124,34,18,7,0.39,-0.43,66.0,77.0
2026-02-03,MKT-GSO,Triad Local,Emerging,rider_referral,Rider referral,Referral,170,11196,97,24,14,8,0.44,-0.027,66.0,77.0
2026-02-03,MKT-GSO,Triad Local,Emerging,vehicle_exterior,Vehicle exterior ads,Field marketing,1022,87272,359,107,64,41,2.27,-0.325,66.0,77.0
2026-02-03,MKT-GSO,Triad Local,Emerging,in_vehicle,In-vehicle cards,Field marketing,470,27126,160,44,25,17,0.94,-0.315,66.0,77.0
2026-02-03,MKT-GSO,Triad Local,Emerging,welcome_drip,Welcome drip,Lifecycle,34,2844,31,10,6,3,0.17,0.72,66.0,77.0
2026-02-03,MKT-GSO,Triad Local,Emerging,winback_drip,Winback drip,Lifecycle,18,861,9,2,1,0,0.0,-1.0,66.0,77.0
2026-02-04,MKT-DC,Capital Core,Core,paid_search,Paid search,Paid media,1152,52503,273,143,90,49,0.71,-0.338,91.0,78.0
2026-02-04,MKT-DC,Capital Core,Core,paid_social,Paid social,Paid media,1687,101377,802,490,355,171,2.48,0.944,91.0,78.0
2026-02-04,MKT-DC,Capital Core,Core,organic_social,Organic social,Organic,85,4554,36,20,16,9,0.13,0.993,91.0,78.0
2026-02-04,MKT-DC,Capital Core,Core,driver_referral,Driver referral,Referral,110,8694,79,35,25,16,0.23,1.873,91.0,78.0
2026-02-04,MKT-DC,Capital Core,Core,rider_referral,Rider referral,Referral,285,24099,100,66,42,29,0.42,0.716,91.0,78.0
2026-02-04,MKT-DC,Capital Core,Core,vehicle_exterior,Vehicle exterior ads,Field marketing,595,57392,599,385,291,175,2.54,4.7,91.0,78.0
2026-02-04,MKT-DC,Capital Core,Core,in_vehicle,In-vehicle cards,Field marketing,432,46360,395,266,216,102,1.48,3.811,91.0,78.0
2026-02-04,MKT-DC,Capital Core,Core,welcome_drip,Welcome drip,Lifecycle,28,1441,19,12,9,5,0.07,2.336,91.0,78.0
2026-02-04,MKT-DC,Capital Core,Core,winback_drip,Winback drip,Lifecycle,21,1516,21,8,5,2,0.03,1.056,91.0,78.0
2026-02-04,MKT-BAL,Harbor Commuter,Core,paid_search,Paid search,Paid media,2075,173775,523,317,244,160,2.47,0.621,86.0,82.0
2026-02-04,MKT-BAL,Harbor Commuter,Core,paid_social,Paid social,Paid media,1216,67408,360,174,113,80,1.23,0.357,86.0,82.0
2026-02-04,MKT-BAL,Harbor Commuter,Core,organic_social,Organic social,Organic,77,2993,25,9,6,4,0.06,-0.05,86.0,82.0
2026-02-04,MKT-BAL,Harbor Commuter,Core,driver_referral,Driver referral,Referral,229,9856,74,26,20,12,0.19,-0.17,86.0,82.0
2026-02-04,MKT-BAL,Harbor Commuter,Core,rider_referral,Rider referral,Referral,145,11019,32,14,9,4,0.06,-0.45,86.0,82.0
2026-02-04,MKT-BAL,Harbor Commuter,Core,vehicle_exterior,Vehicle exterior ads,Field marketing,585,44784,200,70,56,25,0.39,-0.236,86.0,82.0
2026-02-04,MKT-BAL,Harbor Commuter,Core,in_vehicle,In-vehicle cards,Field marketing,627,51477,457,171,120,59,0.91,0.916,86.0,82.0
2026-02-04,MKT-BAL,Harbor Commuter,Core,welcome_drip,Welcome drip,Lifecycle,26,1184,5,2,1,0,0.0,-1.0,86.0,82.0
2026-02-04,MKT-BAL,Harbor Commuter,Core,winback_drip,Winback drip,Lifecycle,18,1508,16,6,4,2,0.03,1.262,86.0,82.0
2026-02-04,MKT-NYC,Metro Outer Boroughs,Scale,paid_search,Paid search,Paid media,608,31019,264,102,79,34,1.7,-0.002,73.0,69.0
2026-02-04,MKT-NYC,Metro Outer Boroughs,Scale,paid_social,Paid social,Paid media,1335,99963,1128,755,568,246,12.32,1.937,73.0,69.0
2026-02-04,MKT-NYC,Metro Outer Boroughs,Scale,organic_social,Organic social,Organic,45,3237,20,9,6,2,0.1,-0.156,73.0,69.0
2026-02-04,MKT-NYC,Metro Outer Boroughs,Scale,driver_referral,Driver referral,Referral,144,13048,75,35,24,16,0.8,1.192,73.0,69.0
2026-02-04,MKT-NYC,Metro Outer Boroughs,Scale,rider_referral,Rider referral,Referral,170,7251,62,31,22,11,0.55,0.315,73.0,69.0
2026-02-04,MKT-NYC,Metro Outer Boroughs,Scale,vehicle_exterior,Vehicle exterior ads,Field marketing,789,84703,682,419,310,150,7.51,2.104,73.0,69.0
2026-02-04,MKT-NYC,Metro Outer Boroughs,Scale,in_vehicle,In-vehicle cards,Field marketing,618,45373,412,185,147,93,4.66,1.818,73.0,69.0
2026-02-04,MKT-NYC,Metro Outer Boroughs,Scale,welcome_drip,Welcome drip,Lifecycle,23,1190,6,3,2,1,0.05,-0.182,73.0,69.0
2026-02-04,MKT-NYC,Metro Outer Boroughs,Scale,winback_drip,Winback drip,Lifecycle,31,1819,10,6,4,2,0.1,0.383,73.0,69.0
2026-02-04,MKT-MIA,South Florida Launch,Launch,paid_search,Paid search,Paid media,2524,139517,1651,705,363,235,9.35,0.475,62.0,73.0
2026-02-04,MKT-MIA,South Florida Launch,Launch,paid_social,Paid social,Paid media,2079,176227,2316,839,427,247,9.82,1.126,62.0,73.0
2026-02-04,MKT-MIA,South Florida Launch,Launch,organic_social,Organic social,Organic,116,10495,123,58,36,21,0.84,2.743,62.0,73.0
2026-02-04,MKT-MIA,South Florida Launch,Launch,driver_referral,Driver referral,Referral,340,24595,369,106,59,39,1.55,1.058,62.0,73.0
2026-02-04,MKT-MIA,South Florida Launch,Launch,rider_referral,Rider referral,Referral,415,26796,125,66,41,18,0.72,-0.068,62.0,73.0
2026-02-04,MKT-MIA,South Florida Launch,Launch,vehicle_exterior,Vehicle exterior ads,Field marketing,669,55683,505,223,126,78,3.1,0.854,62.0,73.0
2026-02-04,MKT-MIA,South Florida Launch,Launch,in_vehicle,In-vehicle cards,Field marketing,598,63153,553,271,150,86,3.42,1.447,62.0,73.0
2026-02-04,MKT-MIA,South Florida Launch,Launch,welcome_drip,Welcome drip,Lifecycle,40,2491,24,7,3,2,0.08,-0.078,62.0,73.0
2026-02-04,MKT-MIA,South Florida Launch,Launch,winback_drip,Winback drip,Lifecycle,48,3965,58,17,11,5,0.2,0.676,62.0,73.0
2026-02-04,MKT-HOU,Gulf Launch,Launch,paid_search,Paid search,Paid media,1499,78021,1108,296,149,86,3.85,0.168,55.0,61.0
2026-02-04,MKT-HOU,Gulf Launch,Launch,paid_social,Paid social,Paid media,1007,83419,1373,398,229,126,5.64,1.452,55.0,61.0
2026-02-04,MKT-HOU,Gulf Launch,Launch,organic_social,Organic social,Organic,48,2336,20,8,3,2,0.09,-0.135,55.0,61.0
2026-02-04,MKT-HOU,Gulf Launch,Launch,driver_referral,Driver referral,Referral,397,32701,354,94,51,24,1.08,0.021,55.0,61.0
2026-02-04,MKT-HOU,Gulf Launch,Launch,rider_referral,Rider referral,Referral,293,21375,242,111,57,26,1.16,0.596,55.0,61.0
2026-02-04,MKT-HOU,Gulf Launch,Launch,vehicle_exterior,Vehicle exterior ads,Field marketing,1865,150745,536,186,103,60,2.69,-0.338,55.0,61.0
2026-02-04,MKT-HOU,Gulf Launch,Launch,in_vehicle,In-vehicle cards,Field marketing,470,22225,265,70,40,20,0.9,-0.117,55.0,61.0
2026-02-04,MKT-HOU,Gulf Launch,Launch,welcome_drip,Welcome drip,Lifecycle,48,3526,32,14,8,3,0.13,0.374,55.0,61.0
2026-02-04,MKT-HOU,Gulf Launch,Launch,winback_drip,Winback drip,Lifecycle,36,1710,23,10,5,3,0.13,0.307,55.0,61.0
2026-02-04,MKT-DFW,North Texas Launch,Launch,paid_search,Paid search,Paid media,1229,102230,1210,560,280,136,6.43,0.743,52.0,64.0
2026-02-04,MKT-DFW,North Texas Launch,Launch,paid_social,Paid social,Paid media,844,47191,533,227,106,51,2.41,0.252,52.0,64.0
2026-02-04,MKT-DFW,North Texas Launch,Launch,organic_social,Organic social,Organic,54,4520,48,22,10,7,0.33,1.343,52.0,64.0
2026-02-04,MKT-DFW,North Texas Launch,Launch,driver_referral,Driver referral,Referral,400,32303,628,246,108,80,3.78,3.002,52.0,64.0
2026-02-04,MKT-DFW,North Texas Launch,Launch,rider_referral,Rider referral,Referral,336,26085,211,61,25,16,0.76,-0.085,52.0,64.0
2026-02-04,MKT-DFW,North Texas Launch,Launch,vehicle_exterior,Vehicle exterior ads,Field marketing,1532,101449,1299,499,257,119,5.63,0.455,52.0,64.0
2026-02-04,MKT-DFW,North Texas Launch,Launch,in_vehicle,In-vehicle cards,Field marketing,901,92774,447,181,93,66,3.12,0.348,52.0,64.0
2026-02-04,MKT-DFW,North Texas Launch,Launch,welcome_drip,Welcome drip,Lifecycle,34,2614,14,4,1,0,0.0,-1.0,52.0,64.0
2026-02-04,MKT-DFW,North Texas Launch,Launch,winback_drip,Winback drip,Lifecycle,64,5157,67,27,12,6,0.28,0.94,52.0,64.0
2026-02-04,MKT-ATL,Southeast Launch,Launch,paid_search,Paid search,Paid media,1603,75638,563,222,104,75,3.75,-0.246,49.0,58.0
2026-02-04,MKT-ATL,Southeast Launch,Launch,paid_social,Paid social,Paid media,2580,121027,1884,517,209,103,5.16,-0.332,49.0,58.0
2026-02-04,MKT-ATL,Southeast Launch,Launch,organic_social,Organic social,Organic,76,4108,14,4,1,0,0.0,-1.0,49.0,58.0
2026-02-04,MKT-ATL,Southeast Launch,Launch,driver_referral,Driver referral,Referral,131,6441,97,43,19,8,0.4,0.258,49.0,58.0
2026-02-04,MKT-ATL,Southeast Launch,Launch,rider_referral,Rider referral,Referral,392,18809,326,104,47,24,1.2,0.134,49.0,58.0
2026-02-04,MKT-ATL,Southeast Launch,Launch,vehicle_exterior,Vehicle exterior ads,Field marketing,1689,150070,669,210,98,73,3.65,-0.164,49.0,58.0
2026-02-04,MKT-ATL,Southeast Launch,Launch,in_vehicle,In-vehicle cards,Field marketing,950,96685,1014,433,199,90,4.51,1.024,49.0,58.0
2026-02-04,MKT-ATL,Southeast Launch,Launch,welcome_drip,Welcome drip,Lifecycle,69,3266,72,32,16,7,0.35,0.852,49.0,58.0
2026-02-04,MKT-ATL,Southeast Launch,Launch,winback_drip,Winback drip,Lifecycle,27,1152,15,5,2,1,0.05,-0.205,49.0,58.0
2026-02-04,MKT-GSO,Triad Local,Emerging,paid_search,Paid search,Paid media,1035,47693,323,96,69,31,1.71,-0.515,66.0,77.0
2026-02-04,MKT-GSO,Triad Local,Emerging,paid_social,Paid social,Paid media,1126,58848,514,152,94,45,2.49,-0.276,66.0,77.0
2026-02-04,MKT-GSO,Triad Local,Emerging,organic_social,Organic social,Organic,48,3613,8,2,1,0,0.0,-1.0,66.0,77.0
2026-02-04,MKT-GSO,Triad Local,Emerging,driver_referral,Driver referral,Referral,153,6924,100,27,18,9,0.5,0.071,66.0,77.0
2026-02-04,MKT-GSO,Triad Local,Emerging,rider_referral,Rider referral,Referral,268,21175,254,86,54,25,1.38,0.635,66.0,77.0
2026-02-04,MKT-GSO,Triad Local,Emerging,vehicle_exterior,Vehicle exterior ads,Field marketing,494,50541,209,43,22,9,0.5,-0.675,66.0,77.0
2026-02-04,MKT-GSO,Triad Local,Emerging,in_vehicle,In-vehicle cards,Field marketing,524,55237,520,124,77,44,2.43,0.826,66.0,77.0
2026-02-04,MKT-GSO,Triad Local,Emerging,welcome_drip,Welcome drip,Lifecycle,29,2274,26,6,3,1,0.06,-0.337,66.0,77.0
2026-02-04,MKT-GSO,Triad Local,Emerging,winback_drip,Winback drip,Lifecycle,33,2168,28,10,6,3,0.17,0.487,66.0,77.0
2026-02-05,MKT-DC,Capital Core,Core,paid_search,Paid search,Paid media,2134,189760,1658,1014,695,505,7.33,3.978,91.0,78.0
2026-02-05,MKT-DC,Capital Core,Core,paid_social,Paid social,Paid media,1955,116217,451,246,191,135,1.96,0.238,91.0,78.0
2026-02-05,MKT-DC,Capital Core,Core,organic_social,Organic social,Organic,37,2077,8,3,2,1,0.01,-0.414,91.0,78.0
2026-02-05,MKT-DC,Capital Core,Core,driver_referral,Driver referral,Referral,118,9616,132,76,59,38,0.55,5.501,91.0,78.0
2026-02-05,MKT-DC,Capital Core,Core,rider_referral,Rider referral,Referral,307,23879,236,166,135,73,1.06,3.788,91.0,78.0
2026-02-05,MKT-DC,Capital Core,Core,vehicle_exterior,Vehicle exterior ads,Field marketing,804,80708,863,575,381,176,2.56,2.575,91.0,78.0
2026-02-05,MKT-DC,Capital Core,Core,in_vehicle,In-vehicle cards,Field marketing,300,18000,96,63,45,32,0.46,0.911,91.0,78.0
2026-02-05,MKT-DC,Capital Core,Core,welcome_drip,Welcome drip,Lifecycle,64,4437,53,28,18,8,0.12,1.491,91.0,78.0
2026-02-05,MKT-DC,Capital Core,Core,winback_drip,Winback drip,Lifecycle,40,2403,25,16,11,5,0.07,1.519,91.0,78.0
2026-02-05,MKT-BAL,Harbor Commuter,Core,paid_search,Paid search,Paid media,713,27275,122,66,43,29,0.45,-0.24,86.0,82.0
2026-02-05,MKT-BAL,Harbor Commuter,Core,paid_social,Paid social,Paid media,1550,139697,880,298,199,110,1.7,0.106,86.0,82.0
2026-02-05,MKT-BAL,Harbor Commuter,Core,organic_social,Organic social,Organic,32,2298,8,4,2,0,0.0,-1.0,86.0,82.0
2026-02-05,MKT-BAL,Harbor Commuter,Core,driver_referral,Driver referral,Referral,237,14840,140,67,48,31,0.48,1.141,86.0,82.0
2026-02-05,MKT-BAL,Harbor Commuter,Core,rider_referral,Rider referral,Referral,316,12334,65,39,26,11,0.17,-0.346,86.0,82.0
2026-02-05,MKT-BAL,Harbor Commuter,Core,vehicle_exterior,Vehicle exterior ads,Field marketing,1247,77532,558,191,164,106,1.63,0.679,86.0,82.0
2026-02-05,MKT-BAL,Harbor Commuter,Core,in_vehicle,In-vehicle cards,Field marketing,326,26426,198,73,57,36,0.56,0.928,86.0,82.0
2026-02-05,MKT-BAL,Harbor Commuter,Core,welcome_drip,Welcome drip,Lifecycle,26,1706,19,7,5,2,0.03,0.497,86.0,82.0
2026-02-05,MKT-BAL,Harbor Commuter,Core,winback_drip,Winback drip,Lifecycle,45,2427,8,3,2,1,0.02,-0.608,86.0,82.0
2026-02-05,MKT-NYC,Metro Outer Boroughs,Scale,paid_search,Paid search,Paid media,576,46134,149,88,68,43,2.15,0.379,73.0,69.0
2026-02-05,MKT-NYC,Metro Outer Boroughs,Scale,paid_social,Paid social,Paid media,760,64754,794,381,278,159,7.96,2.4,73.0,69.0
2026-02-05,MKT-NYC,Metro Outer Boroughs,Scale,organic_social,Organic social,Organic,72,3398,17,8,5,3,0.15,-0.329,73.0,69.0
2026-02-05,MKT-NYC,Metro Outer Boroughs,Scale,driver_referral,Driver referral,Referral,170,14131,183,94,63,45,2.25,3.39,73.0,69.0
2026-02-05,MKT-NYC,Metro Outer Boroughs,Scale,rider_referral,Rider referral,Referral,267,21713,251,106,70,38,1.9,1.233,73.0,69.0
2026-02-05,MKT-NYC,Metro Outer Boroughs,Scale,vehicle_exterior,Vehicle exterior ads,Field marketing,780,41276,285,108,69,36,1.8,-0.073,73.0,69.0
2026-02-05,MKT-NYC,Metro Outer Boroughs,Scale,in_vehicle,In-vehicle cards,Field marketing,360,28525,313,176,119,79,3.95,3.089,73.0,69.0
2026-02-05,MKT-NYC,Metro Outer Boroughs,Scale,welcome_drip,Welcome drip,Lifecycle,23,1501,15,7,4,2,0.1,0.529,73.0,69.0
2026-02-05,MKT-NYC,Metro Outer Boroughs,Scale,winback_drip,Winback drip,Lifecycle,32,1912,12,6,4,2,0.1,0.317,73.0,69.0
2026-02-05,MKT-MIA,South Florida Launch,Launch,paid_search,Paid search,Paid media,1753,105646,944,269,137,86,3.42,-0.042,62.0,73.0
2026-02-05,MKT-MIA,South Florida Launch,Launch,paid_social,Paid social,Paid media,1749,100778,414,140,81,49,1.95,-0.453,62.0,73.0
2026-02-05,MKT-MIA,South Florida Launch,Launch,organic_social,Organic social,Organic,125,6246,35,17,11,5,0.2,-0.244,62.0,73.0
2026-02-05,MKT-MIA,South Florida Launch,Launch,driver_referral,Driver referral,Referral,382,16722,229,75,50,28,1.11,0.354,62.0,73.0
2026-02-05,MKT-MIA,South Florida Launch,Launch,rider_referral,Rider referral,Referral,208,16576,168,75,50,23,0.91,1.072,62.0,73.0
2026-02-05,MKT-MIA,South Florida Launch,Launch,vehicle_exterior,Vehicle exterior ads,Field marketing,1376,132390,1827,835,439,307,12.21,2.608,62.0,73.0
2026-02-05,MKT-MIA,South Florida Launch,Launch,in_vehicle,In-vehicle cards,Field marketing,663,48219,559,255,137,77,3.06,1.059,62.0,73.0
2026-02-05,MKT-MIA,South Florida Launch,Launch,welcome_drip,Welcome drip,Lifecycle,75,4060,65,32,20,14,0.56,2.661,62.0,73.0
2026-02-05,MKT-MIA,South Florida Launch,Launch,winback_drip,Winback drip,Lifecycle,32,2911,40,20,11,7,0.28,2.849,62.0,73.0
2026-02-05,MKT-HOU,Gulf Launch,Launch,paid_search,Paid search,Paid media,2591,223522,2027,931,473,206,9.23,0.287,55.0,61.0
2026-02-05,MKT-HOU,Gulf Launch,Launch,paid_social,Paid social,Paid media,2837,228147,3760,1561,721,326,14.6,1.367,55.0,61.0
2026-02-05,MKT-HOU,Gulf Launch,Launch,organic_social,Organic social,Organic,119,10099,98,44,24,14,0.63,1.005,55.0,61.0
2026-02-05,MKT-HOU,Gulf Launch,Launch,driver_referral,Driver referral,Referral,363,21390,427,205,100,61,2.73,1.619,55.0,61.0
2026-02-05,MKT-HOU,Gulf Launch,Launch,rider_referral,Rider referral,Referral,379,29856,359,142,80,60,2.69,1.757,55.0,61.0
2026-02-05,MKT-HOU,Gulf Launch,Launch,vehicle_exterior,Vehicle exterior ads,Field marketing,1385,73867,282,91,43,20,0.9,-0.697,55.0,61.0
2026-02-05,MKT-HOU,Gulf Launch,Launch,in_vehicle,In-vehicle cards,Field marketing,605,50988,733,294,170,90,4.03,2.07,55.0,61.0
2026-02-05,MKT-HOU,Gulf Launch,Launch,welcome_drip,Welcome drip,Lifecycle,42,2776,50,14,7,3,0.13,0.269,55.0,61.0
2026-02-05,MKT-HOU,Gulf Launch,Launch,winback_drip,Winback drip,Lifecycle,40,3572,50,18,9,6,0.27,1.958,55.0,61.0
2026-02-05,MKT-DFW,North Texas Launch,Launch,paid_search,Paid search,Paid media,2431,208642,1491,634,273,141,6.67,0.172,52.0,64.0
2026-02-05,MKT-DFW,North Texas Launch,Launch,paid_social,Paid social,Paid media,2194,136159,549,245,108,64,3.03,-0.368,52.0,64.0
2026-02-05,MKT-DFW,North Texas Launch,Launch,organic_social,Organic social,Organic,48,2370,20,5,2,1,0.05,-0.649,52.0,64.0
2026-02-05,MKT-DFW,North Texas Launch,Launch,driver_referral,Driver referral,Referral,215,8445,131,33,14,6,0.28,-0.522,52.0,64.0
2026-02-05,MKT-DFW,North Texas Launch,Launch,rider_referral,Rider referral,Referral,437,31477,316,80,41,24,1.13,0.08,52.0,64.0
2026-02-05,MKT-DFW,North Texas Launch,Launch,vehicle_exterior,Vehicle exterior ads,Field marketing,1366,71684,899,284,121,82,3.88,0.101,52.0,64.0
2026-02-05,MKT-DFW,North Texas Launch,Launch,in_vehicle,In-vehicle cards,Field marketing,508,27654,245,104,52,38,1.8,0.23,52.0,64.0
2026-02-05,MKT-DFW,North Texas Launch,Launch,welcome_drip,Welcome drip,Lifecycle,79,3605,18,6,2,1,0.05,-0.797,52.0,64.0
2026-02-05,MKT-DFW,North Texas Launch,Launch,winback_drip,Winback drip,Lifecycle,67,3061,21,8,3,1,0.05,-0.704,52.0,64.0
2026-02-05,MKT-ATL,Southeast Launch,Launch,paid_search,Paid search,Paid media,2108,88430,959,282,118,73,3.65,-0.249,49.0,58.0
2026-02-05,MKT-ATL,Southeast Launch,Launch,paid_social,Paid social,Paid media,2489,103964,649,223,97,63,3.15,-0.494,49.0,58.0
2026-02-05,MKT-ATL,Southeast Launch,Launch,organic_social,Organic social,Organic,40,2196,22,8,3,1,0.05,-0.554,49.0,58.0
2026-02-05,MKT-ATL,Southeast Launch,Launch,driver_referral,Driver referral,Referral,348,27783,350,92,44,20,1.0,-0.004,49.0,58.0
2026-02-05,MKT-ATL,Southeast Launch,Launch,rider_referral,Rider referral,Referral,175,13524,236,99,47,32,1.6,2.522,49.0,58.0
2026-02-05,MKT-ATL,Southeast Launch,Launch,vehicle_exterior,Vehicle exterior ads,Field marketing,1428,108802,1418,452,191,131,6.56,0.859,49.0,58.0
2026-02-05,MKT-ATL,Southeast Launch,Launch,in_vehicle,In-vehicle cards,Field marketing,644,50322,660,277,141,89,4.46,1.291,49.0,58.0
2026-02-05,MKT-ATL,Southeast Launch,Launch,welcome_drip,Welcome drip,Lifecycle,72,6387,35,14,5,2,0.1,-0.527,49.0,58.0
2026-02-05,MKT-ATL,Southeast Launch,Launch,winback_drip,Winback drip,Lifecycle,61,5221,26,9,3,2,0.1,-0.357,49.0,58.0
2026-02-05,MKT-GSO,Triad Local,Emerging,paid_search,Paid search,Paid media,1374,80296,558,197,106,54,2.98,-0.142,66.0,77.0
2026-02-05,MKT-GSO,Triad Local,Emerging,paid_social,Paid social,Paid media,1236,106181,279,97,59,29,1.6,-0.558,66.0,77.0
2026-02-05,MKT-GSO,Triad Local,Emerging,organic_social,Organic social,Organic,32,2358,11,2,1,0,0.0,-1.0,66.0,77.0
2026-02-05,MKT-GSO,Triad Local,Emerging,driver_referral,Driver referral,Referral,83,3727,37,8,5,3,0.17,-0.405,66.0,77.0
